ticker,1120,1216,1299,2015,2308,2318,2330,2454,2882,2884,2892,3690,373220,600900,6098,6501,660,6669,6758,700,7203,8306,8316,9020,9022,9502,968,9988,AAPL,ABBN,ABBV,ACA,ACM,ACN,ADP,ADSK,AFRM,AI,AIR,ALV,AMAT,AMD,AMZN,ASML,AVGO,AXON,AXP,AZN,BE,BKNG,BLK,BURL,CASY,CBA,CM,COHR,COST,CRDO,CRM,CS,CSCO,CSL,CVX,CW,DIS,DLR,ECL,EDP,EDPR,EL,ELET3,EME,ENPH,EQIX,EQTL3,ETN,FIX,FLEX,FNF,FSLR,FTI,GE,GEV,GILD,GOOG,GOOGL,GS,GWRE,HD,HDFCBANK,HSBA,IBE,IBKR,IBM,ICICIBANK,INFY,INSM,INTU,ITUB4,JHG,JLL,JNJ,JPM,KMB,KO,LIN,LLY,M&M,MA,MCD,META,MS,MSFT,NDX1,NESN,NFLX,NHPC,NOVN,NOVO B,NOW,NPI,NPN,NVDA,NXT,OGS,OKE,OKTA,ORA,ORCL,ORSTED,OSK,OVV,PG,PLTR,PSTG,QCOM,RBA,REGN,REL,RELIANCE,RKLB,ROG,RPM,RY,SAP,SCHW,SFM,SGI,SHOP,SHW,SIE,SOFI,SPGI,SSE,SU,SUZLON,THC,TPR,TSLA,TTE,TXN,ULVR,UNM,USFD,V,VICI,VNA,VWS,VZ,WMT,WSP,XOM,XYL,ZTS,ZURN,ZWS
SAP,-0.0000148536,0.0000154748,0.0000442897,0.0001019434,0.0000559271,0.0000162259,0.0000463372,-0.0000175458,0.0000119211,0.0000062742,-0.0000002913,0.0000504355,0.0000098145,-0.0000228336,-0.0000109836,0.0000088714,-0.0000298262,0.0000100423,0.0000545280,0.0000396454,-0.0000043206,-0.0000270000,-0.0000223882,-0.0000005086,0.0000179489,-0.0000145161,-0.0000062682,0.0000857691,0.0000319817,0.0000611875,0.0000063755,0.0000402206,0.0000441193,0.0000674680,0.0000476003,0.0000298282,0.0001607724,0.0000421871,0.0000698788,0.0000703450,0.0000798112,0.0001050138,0.0000622226,0.0001068226,0.0000082846,0.0001004149,0.0000312575,0.0000197248,-0.0000108806,0.0000259617,0.0000144891,0.0000694490,-0.0000294700,-0.0000076858,0.0000118626,0.0000728503,0.0000299569,0.0000800553,0.0000770854,0.0000526643,0.0000400219,0.0000321854,-0.0000174665,0.0000070788,0.0000298503,0.0000220277,0.0000268036,0.0000045407,0.0000268329,0.0000465138,0.0000008116,0.0000312443,0.0000817522,0.0000332024,-0.0000146186,0.0000280364,0.0000094936,0.0000418137,0.0000181418,0.0000074107,0.0000192918,0.0000231857,0.0000357853,0.0000079233,0.0000122169,0.0000134112,0.0000107048,0.0000308231,-0.0000004000,0.0000298323,0.0000283052,0.0000113768,0.0000366234,0.0000393707,-0.0000007438,0.0000282710,-0.0000371384,0.0000209648,0.0000118627,0.0000389952,0.0000364402,-0.0000088953,0.0000055375,0.0000054818,0.0000064376,0.0000211554,-0.0000280046,0.0000269731,0.0000312165,0.0000049303,0.0000336952,0.0000240390,0.0000223595,0.0000405237,0.0000063609,0.0000638598,0.0000065503,0.0000127733,0.0000317445,0.0000564818,-0.0000059708,0.0000492129,0.0000471062,0.0000138567,0.0000099967,0.0000305642,0.0000823133,0.0000285059,-0.0000330122,-0.0000449605,0.0000455648,-0.0000044083,0.0000015573,0.0000807334,0.0000642618,0.0000349782,0.0000244087,-0.0000272903,0.0000365403,0.0000341573,0.0001223418,0.0000158010,0.0000258420,0.0000245492,0.0002322780,0.0000371217,0.0000441658,0.0000263712,0.0001071291,0.0000202569,0.0000876590,0.0000921296,0.0000150549,0.0000262619,0.0000878091,0.0000048252,0.0000638651,0.0000529199,0.0000144225,-0.0000161669,0.0000596035,-0.0000017068,0.0000207748,0.0000306233,0.0000348382,-0.0000063952,0.0000085765,-0.0000443334,-0.0000058723,0.0000146056,0.0000109417,-0.0000208378,0.0000372998,0.0000168963,0.0000329525,0.0000317501
SCHW,0.0000560592,-0.0000025348,0.0000149529,-0.0000042058,-0.0000288738,0.0000191279,-0.0000152289,-0.0000020043,-0.0000055596,-0.0000065441,0.0000048015,-0.0000277898,0.0000550683,0.0000011205,0.0000165615,0.0000180659,0.0000008334,0.0000028254,0.0000193445,-0.0000111198,-0.0000004980,0.0000093650,0.0000094309,-0.0000068425,-0.0000032435,-0.0000151593,-0.0000154098,-0.0000302213,0.0000348056,0.0000401328,-0.0000020595,0.0000265309,0.0000210096,0.0000334164,0.0000262248,0.0000277785,0.0000787523,0.0000193781,0.0000379324,0.0000070027,0.0000457720,0.0000490920,0.0000500022,0.0000551760,0.0000244654,0.0000441622,0.0000660152,-0.0000014674,0.0000687709,0.0000493743,0.0000666765,0.0000691608,0.0000177496,0.0000188267,0.0000210467,0.0000539331,0.0000196586,0.0001018248,0.0000285848,0.0000161601,0.0000415146,0.0000169608,0.0000040997,0.0000429165,0.0000437265,0.0000219334,0.0000295669,-0.0000087041,-0.0000184958,0.0000164223,0.0000042362,0.0000692248,-0.0000075480,0.0000219577,0.0000066182,0.0000415326,0.0000672989,0.0000587631,0.0000182204,0.0000102754,0.0000430504,0.0000414153,0.0000666360,0.0000325451,0.0000276245,0.0000280445,0.0000745904,-0.0000171197,0.0000107493,-0.0000079695,0.0000271647,-0.0000009993,0.0001356932,0.0000375816,-0.0000087153,0.0000021912,0.0000196541,0.0000398013,0.0000199748,0.0000769909,0.0000281715,0.0000003326,0.0000664266,-0.0000007720,-0.0000070683,0.0000355554,-0.0000005678,-0.0000013264,0.0000392476,0.0000040856,0.0000542403,0.0000777278,0.0000373953,0.0000135990,-0.0000108716,0.0000475925,-0.0000120598,-0.0000014593,-0.0000114059,0.0000448106,-0.0000179283,0.0000059540,0.0000699182,0.0000116655,0.0000038785,0.0000258205,0.0000621816,0.0000137427,-0.0000055728,-0.0000503637,0.0000369031,0.0000325728,0.0000039487,0.0000867956,0.0000500946,0.0000390669,0.0000295694,-0.0000218068,0.0000275091,-0.0000017240,0.0000814599,-0.0000048453,0.0000176838,0.0000236116,0.0000371217,0.0001191130,0.0000315593,0.0000317332,0.0000910793,0.0000072774,0.0000399283,0.0001036125,0.0000377110,-0.0000064507,0.0000380098,-0.0000112747,0.0000456855,0.0000568100,0.0000266225,-0.0000063689,0.0000411406,-0.0000105159,0.0000313383,0.0000419447,0.0000364530,0.0000010516,-0.0000012256,-0.0000024502,-0.0000040891,0.0000314609,0.0000237614,-0.0000019448,0.0000373990,0.0000106460,0.0000052492,0.0000370650
SFM,0.0000154583,0.0000111585,-0.0000559514,-0.0000876737,-0.0001057767,-0.0000575644,-0.0000255363,-0.0000298356,-0.0000061988,0.0000136715,-0.0000087222,-0.0000707346,-0.0000341835,0.0000170710,-0.0000715054,-0.0000488641,0.0000644065,-0.0000470101,-0.0000263576,-0.0000784799,0.0000025683,-0.0000051119,-0.0000112949,0.0000208780,0.0000127083,0.0000003525,-0.0000727206,-0.0001014860,-0.0000050863,-0.0000021158,0.0000187889,0.0000183515,0.0000074448,0.0000055063,0.0000447501,0.0000069156,-0.0000692882,0.0000167647,0.0000066855,0.0000202346,-0.0000473393,-0.0000291685,-0.0000336517,-0.0000401819,0.0000132245,-0.0000225666,0.0000125430,0.0000248655,0.0000749575,0.0000115218,0.0000204843,0.0000397337,0.0000761848,-0.0000099276,0.0000096760,-0.0000678023,0.0000820029,-0.0000517630,-0.0000237584,0.0000367225,0.0000198137,0.0000239901,-0.0000174192,0.0000276027,0.0000063889,0.0000375249,0.0000470234,0.0000151635,-0.0000077963,0.0000107758,-0.0000095641,0.0000307555,-0.0000427536,0.0000564913,-0.0000135163,-0.0000035524,-0.0000118791,0.0000189125,0.0000825601,-0.0000287660,-0.0000320903,0.0000630634,0.0000919781,0.0000242101,-0.0000398962,-0.0000404306,-0.0000126523,0.0000121944,0.0000259579,-0.0000027922,0.0000073576,0.0000328911,0.0000030144,0.0000133047,0.0000026203,-0.0000362550,0.0000577895,0.0000394025,0.0000182780,0.0000100825,0.0000273060,0.0000258631,0.0000084557,0.0000340707,0.0000386383,0.0000134142,0.0000193716,0.0000176634,0.0000168224,0.0000444548,-0.0000168515,0.0000050619,-0.0000142411,-0.0000601353,0.0000119607,0.0000651016,0.0000222527,0.0000025689,-0.0000341377,0.0000379415,-0.0000357379,-0.0000373521,-0.0000182973,-0.0000286453,0.0000355288,-0.0000115281,0.0000105251,0.0000361722,-0.0000530678,-0.0000534896,0.0000081769,-0.0000771700,0.0000253233,0.0000094927,-0.0000459279,-0.0000099493,0.0000264550,-0.0000206809,0.0000541247,-0.0000079234,0.0001533105,0.0000242204,0.0000337298,0.0000274252,0.0000441658,0.0000315593,0.0003546965,0.0000378464,0.0000478680,0.0000509129,-0.0000289122,-0.0000039504,0.0000315555,0.0000206588,-0.0000180090,0.0000493306,0.0000668446,0.0000559321,0.0000167436,-0.0000059399,0.0000176922,0.0000412379,0.0000357964,0.0000704072,0.0000288917,0.0000322663,0.0000274422,-0.0001078764,0.0000488206,0.0000891706,0.0000232177,-0.0000270270,-0.0000015173,0.0000315261,0.0000266898,-0.0000053282
SGI,-0.0000077595,0.0000039747,-0.0000028939,0.0000404039,0.0000021605,-0.0000151870,-0.0000015251,0.0000057762,-0.0000024861,0.0000030620,-0.0000005549,-0.0000117806,-0.0000372858,-0.0000104287,0.0000083428,-0.0000215624,0.0000678541,0.0000203313,0.0000349391,-0.0000088214,0.0000251599,0.0000162407,0.0000012641,0.0000228782,0.0000063820,-0.0000046903,0.0000138503,-0.0000437145,0.0000605982,0.0000526243,0.0000505250,0.0000301805,0.0000805418,0.0000779053,0.0000457920,0.0000607060,0.0001217398,0.0000176851,0.0000361878,0.0000167663,0.0000722261,0.0000656460,0.0000416041,0.0000634338,0.0000561205,0.0000359320,0.0001049495,0.0000134837,0.0002114705,0.0000497519,0.0000918959,0.0001577309,0.0000124038,-0.0000063375,0.0000268789,0.0000709496,0.0000170598,0.0000724081,0.0000521568,0.0000140561,0.0000538491,-0.0000050475,0.0000194196,0.0000547311,0.0000712555,0.0000420267,0.0000669545,0.0000232620,0.0000298272,0.0000608962,0.0000001444,0.0000678972,0.0001580158,0.0000588082,0.0000113158,0.0000638036,0.0000777581,0.0001008183,0.0000922224,0.0000780280,-0.0000077072,0.0000321553,0.0000424270,0.0000897918,0.0000430255,0.0000449281,0.0000775172,0.0000223944,0.0001064534,0.0000008472,0.0000463980,0.0000087623,0.0000707986,0.0000394239,-0.0000076427,-0.0000102962,0.0000272024,0.0000128073,0.0000348079,0.0001273022,0.0001234562,0.0000258698,0.0000496121,0.0000391132,0.0000059318,0.0000552855,0.0000596617,0.0000126667,0.0000614419,0.0000107024,0.0000556643,0.0000643320,0.0000236774,-0.0000132383,0.0000194993,0.0000159511,0.0000324433,0.0000269154,0.0000567906,0.0000469865,0.0000241846,0.0000354445,0.0000232470,0.0001143366,0.0000339832,0.0000328285,0.0000736882,0.0000564743,0.0000324894,0.0000442405,0.0001480948,0.0000328041,0.0000341433,0.0000439613,0.0001202200,0.0000806178,0.0000375359,0.0000875553,0.0000026325,0.0000059706,0.0001586405,0.0000332621,0.0001210132,0.0000339966,0.0000263712,0.0000317332,0.0000378464,0.0002127609,0.0001290479,0.0001083524,0.0000601319,0.0000911270,0.0000481186,0.0000067924,0.0000483129,0.0000114042,0.0000469636,0.0001498661,0.0001059519,-0.0000107578,0.0000881666,0.0000130649,0.0000680811,0.0000630249,0.0000566357,0.0000396017,0.0000111505,0.0000581232,0.0000343385,0.0000204696,0.0000439437,0.0000043024,0.0000832054,0.0000655141,0.0000115848,0.0001134036
SHOP,0.0001003602,-0.0000236337,0.0000546970,0.0000857092,0.0000447531,0.0000422423,0.0000257290,0.0000082358,-0.0000313875,-0.0000253101,0.0000135109,0.0000084417,0.0001394850,-0.0000164977,0.0000009576,0.0001054702,-0.0001902500,0.0000413291,0.0000417916,0.0000814694,0.0000771948,0.0000266437,0.0000124943,0.0000248719,0.0000286427,-0.0000262335,0.0001095105,0.0000814551,0.0001794835,0.0000986701,0.0000294987,0.0000613302,0.0001298534,0.0001212021,0.0000546963,0.0001279847,0.0005122872,-0.0000200303,0.0000838683,0.0000091919,0.0001949068,0.0001687455,0.0002047872,0.0002178405,0.0001789741,0.0001960450,0.0001669566,-0.0000204095,0.0004002629,0.0000801531,0.0001455508,0.0002553898,-0.0000007416,0.0000233478,0.0000368347,0.0003419491,0.0000319473,0.0003562241,0.0001678000,0.0000158053,0.0001168979,-0.0000014273,0.0000126918,0.0001250396,0.0000995938,0.0000673330,0.0000699998,0.0000034899,0.0000645351,0.0000766106,0.0000454119,0.0001936764,0.0000667636,0.0000729598,0.0000204302,0.0001633573,0.0002517180,0.0001755636,0.0000952193,0.0002959011,0.0000364094,0.0000749639,0.0001766750,0.0000351601,0.0001302537,0.0001374043,0.0001746915,0.0000493590,0.0000771695,0.0000201251,0.0001010611,-0.0000193102,0.0001548201,0.0001029989,0.0000171157,0.0000115834,0.0001278063,0.0000759627,0.0000563395,0.0001799066,0.0001392046,-0.0000298187,0.0001046412,0.0000271958,-0.0000196086,0.0000170805,0.0000443566,0.0000864176,0.0001053754,-0.0000222548,0.0001848108,0.0001659148,0.0000796421,0.0000720268,-0.0000441077,0.0000481658,0.0001241772,-0.0000291513,0.0000036588,0.0001402723,0.0000132512,0.0001004551,0.0001768149,0.0001901141,0.0000010620,0.0000526330,0.0001888198,0.0000625557,0.0001238346,0.0001095025,0.0001766983,0.0000684350,0.0000365135,0.0002686294,0.0002962687,0.0001100695,0.0000388157,0.0000582031,-0.0000371579,0.0000262690,0.0004015209,0.0000080596,0.0001053025,0.0000761464,0.0001071291,0.0000910793,0.0000478680,0.0001290479,0.0008395578,0.0000659874,0.0001335527,0.0003308722,0.0000943890,0.0000191796,0.0001096580,0.0000903910,0.0000854239,0.0002218008,0.0002884316,0.0000092222,0.0000967258,-0.0000358867,0.0000847559,0.0001168842,0.0001046393,-0.0000370946,0.0000109884,0.0000095865,-0.0000456452,0.0000616536,0.0000732304,-0.0000151739,0.0001085665,0.0000265437,0.0000311169,0.0001463291
SHW,-0.0000180946,0.0000054305,0.0000025873,0.0000248991,0.0000075706,-0.0000068972,0.0000057488,0.0000046262,0.0000025592,-0.0000069473,-0.0000048866,0.0000105525,-0.0000230922,-0.0000147527,0.0000109437,-0.0000335607,0.0001340911,0.0000126552,-0.0000083767,-0.0000052695,0.0000165133,0.0000048674,-0.0000028516,0.0000275619,0.0000106766,0.0000017705,0.0000214787,0.0000022669,0.0000377275,0.0000249947,0.0000662512,0.0000138031,0.0000536721,0.0000731202,0.0000425209,0.0000368329,0.0000205535,0.0000252618,0.0000317577,0.0000024639,0.0000225569,-0.0000353122,0.0000081320,0.0000155915,0.0000107818,-0.0000010549,0.0000653257,0.0000340072,0.0000253089,0.0000293834,0.0000507265,0.0000737137,0.0000261569,-0.0000052386,0.0000098420,0.0000097711,0.0000360733,-0.0000446252,0.0000445089,0.0000160453,0.0000215983,-0.0000183944,-0.0000031839,0.0000112372,0.0000467681,0.0000154932,0.0000753914,0.0000223460,0.0000274562,0.0000623278,0.0000042632,0.0000178801,0.0000914410,0.0000420710,0.0000109754,0.0000096474,0.0000197935,0.0000081093,0.0000880760,-0.0000079430,-0.0000304196,0.0000000660,-0.0000291049,0.0000673238,-0.0000035635,-0.0000022428,0.0000368880,0.0000401259,0.0001105090,0.0000062004,0.0000324218,0.0000169400,-0.0000033388,0.0000382722,-0.0000059195,-0.0000338666,0.0000354340,0.0000136593,0.0000230201,0.0000669563,0.0000964772,0.0000420855,0.0000158771,0.0000703284,0.0000400808,0.0000541062,0.0000571754,-0.0000003718,0.0000600996,0.0000288640,0.0000155828,0.0000269041,0.0000010623,-0.0000203004,0.0000271285,-0.0000110426,0.0000304383,0.0000345172,0.0000075854,0.0000312370,-0.0000105906,0.0000271349,-0.0000144558,0.0000366816,0.0000458848,-0.0000089097,0.0000648018,0.0000211831,-0.0000540077,0.0000197438,0.0000787217,-0.0000455968,0.0000448920,-0.0000278809,0.0000146770,0.0000551749,0.0000260997,0.0000517412,0.0000181769,0.0000295030,0.0000104490,0.0000420126,0.0001229938,0.0000247964,0.0000202569,0.0000072774,0.0000509129,0.0001083524,0.0000659874,0.0001686531,0.0000255772,-0.0000008762,0.0000644179,0.0000200498,-0.0000024185,0.0000457980,0.0000557390,0.0000600920,0.0000249459,-0.0000237603,0.0000529992,0.0000299301,0.0000509079,0.0000461213,0.0000533251,0.0000466925,0.0000288983,-0.0000253690,0.0000506934,0.0000245469,0.0000452731,-0.0000203701,0.0000663454,0.0000914791,0.0000177796,0.0000906941
SIE,0.0000515491,-0.0000035930,0.0000518953,0.0000595952,0.0000477632,0.0000347983,0.0000539380,-0.0000115500,-0.0000052828,-0.0000107167,-0.0000001668,0.0000167234,0.0000591279,-0.0000129354,0.0000507977,0.0000644283,-0.0000539113,0.0000163860,0.0000840507,0.0000579628,0.0000548646,0.0000365214,0.0000425348,0.0000105985,0.0000204064,-0.0000057710,0.0000170825,0.0000380929,0.0000541614,0.0001280891,0.0000071881,0.0000862879,0.0000463988,0.0000410494,0.0000294712,0.0000227497,0.0001837919,0.0000597525,0.0001273829,0.0000872999,0.0001329966,0.0001445947,0.0000918364,0.0001574164,0.0001290206,0.0000756101,0.0000601234,0.0000114018,0.0000855398,0.0000417345,0.0000599179,0.0001162681,-0.0000061004,0.0000135561,0.0000165732,0.0001690705,-0.0000144948,0.0002034099,0.0000896641,0.0000613967,0.0000451887,-0.0000088709,0.0000125053,0.0000277118,0.0000344039,0.0000450328,0.0000168487,0.0000058293,0.0000631516,0.0000774440,0.0000098403,0.0000977391,0.0000780594,0.0000343864,0.0000240237,0.0000791196,0.0001223909,0.0001078242,0.0000033760,0.0000873500,0.0000131375,0.0000311021,0.0000904798,0.0000512498,0.0000762203,0.0000781165,0.0000752265,0.0000184731,0.0000320590,0.0000053188,0.0000457314,-0.0000170074,0.0001009352,0.0000409853,0.0000112145,0.0000047937,-0.0000167839,0.0000056740,0.0000189306,0.0000785307,0.0000647871,-0.0000058183,0.0000504143,-0.0000153842,-0.0000182302,0.0000105322,-0.0000042028,0.0000093261,0.0000272868,-0.0000128036,0.0000828201,0.0000760330,0.0000409088,0.0000893862,0.0000094487,0.0000290949,0.0000016285,0.0000134952,0.0001245218,0.0000484481,0.0000240116,0.0000665321,0.0000996376,0.0001014966,-0.0000091782,0.0000458824,0.0000724885,0.0000354516,0.0000684861,0.0000364369,0.0000797298,0.0000639488,-0.0000093023,0.0000837171,0.0001476037,0.0000848643,0.0000184005,0.0000453783,0.0000003368,0.0000251836,0.0001324162,0.0000334492,0.0000529564,0.0000159086,0.0000876590,0.0000399283,-0.0000289122,0.0000601319,0.0001335527,0.0000255772,0.0002528691,0.0001316106,0.0000199510,-0.0000157252,0.0002023849,0.0000014469,0.0000371235,0.0001008140,0.0000433710,0.0000278246,0.0000646803,-0.0000339088,0.0000022994,0.0000134522,0.0000286629,-0.0000134891,0.0000086792,0.0001184697,-0.0000171101,-0.0000176126,0.0000223166,0.0000049761,0.0000406687,0.0000320149,0.0000156446,0.0000524004
SOFI,-0.0000446693,0.0000158141,0.0000029302,0.0000963535,0.0000788887,0.0000365387,0.0000044859,0.0000060292,0.0000090164,0.0000030603,-0.0000283391,-0.0000240712,0.0000958845,-0.0000244661,0.0001350513,0.0001002043,0.0000056898,-0.0000163670,0.0000630121,0.0000425100,0.0000832292,0.0000762176,0.0000526195,-0.0000118737,0.0000333670,-0.0000338250,0.0001152298,-0.0000116491,0.0001395850,0.0000939866,0.0000556869,0.0000546857,0.0001049690,0.0001088059,0.0000343963,0.0000826380,0.0006208529,0.0000112074,0.0001103435,0.0000665922,0.0001599035,0.0003218443,0.0001860679,0.0001919175,0.0001929330,0.0001198178,0.0002001987,-0.0000284328,0.0003653600,0.0000930916,0.0001588873,0.0001928259,-0.0000436987,-0.0000130469,0.0000235712,0.0004077777,0.0000090514,0.0004257117,0.0001210114,0.0000248160,0.0000809269,-0.0000190277,0.0000623771,0.0000874172,0.0001297552,0.0000918795,-0.0000057544,-0.0000599309,-0.0000259821,0.0000805002,0.0000264917,0.0002030938,0.0002258814,0.0000537797,0.0000409118,0.0001898960,0.0002270074,0.0002756576,0.0000260142,0.0002412155,0.0001221076,0.0000994673,0.0002187551,0.0000381771,0.0001234733,0.0001273302,0.0002173659,-0.0000076472,0.0000376292,-0.0000027709,0.0000755174,-0.0000363163,0.0001935794,0.0000883673,-0.0000018283,0.0000277728,0.0000829643,0.0000632883,0.0000530934,0.0002165646,0.0001713715,-0.0000430222,0.0001175765,-0.0000291207,-0.0000514041,0.0000324933,-0.0000474357,0.0000314220,0.0000536557,-0.0000429473,0.0002318020,0.0001711223,0.0001037421,0.0000922773,-0.0000736995,0.0001011697,0.0000330254,-0.0000215017,0.0000494056,0.0001189987,-0.0000153189,0.0000902700,0.0001692641,0.0001893353,-0.0000176737,0.0001319932,0.0001686604,0.0000882847,0.0001276107,-0.0001489045,0.0001854102,0.0001219052,-0.0000191327,0.0003522467,0.0003377564,0.0001157865,0.0000505395,0.0000079029,0.0000153785,0.0000402854,0.0005154312,-0.0000293908,0.0000556143,0.0000489316,0.0000921296,0.0001036125,-0.0000039504,0.0000911270,0.0003308722,-0.0000008762,0.0001316106,0.0009040486,0.0000885142,-0.0000426774,0.0000772691,0.0000075468,0.0000586563,0.0002299705,0.0002404849,0.0000292132,0.0001018024,-0.0000785622,0.0000764236,0.0000495140,0.0000530793,0.0000270716,-0.0000449083,0.0000294027,-0.0000404656,-0.0000172846,0.0000442046,0.0000463069,0.0000971869,0.0000076326,0.0000077952,0.0001313007
SPGI,-0.0000100143,0.0000054548,0.0000340260,0.0000262496,-0.0000142105,0.0000177654,-0.0000198629,-0.0000160836,0.0000071735,0.0000047924,0.0000020042,-0.0000042154,-0.0000114377,-0.0000112799,0.0000203988,-0.0000194795,0.0000518427,-0.0000276231,0.0000033448,0.0000248855,-0.0000118383,-0.0000074356,-0.0000152010,0.0000018251,0.0000007705,-0.0000160726,0.0000006164,0.0000005925,0.0000245491,0.0000158839,0.0000373862,0.0000121503,0.0000305205,0.0000636238,0.0000449160,0.0000327871,0.0001387138,0.0000123404,0.0000259486,0.0000174707,0.0000037109,0.0000298522,0.0000386699,0.0000130717,-0.0000034350,0.0000314933,0.0000663368,0.0000191479,0.0000558650,0.0000460300,0.0000552623,0.0000397426,0.0000213524,0.0000054270,0.0000114325,0.0000249740,0.0000373786,0.0000079983,0.0000350575,0.0000240181,0.0000362857,-0.0000074983,-0.0000109695,0.0000160021,0.0000524379,0.0000224117,0.0000438826,-0.0000037871,-0.0000210945,0.0000367311,-0.0000007162,0.0000368545,-0.0000091527,0.0000412505,0.0000038876,0.0000250072,0.0000471739,0.0000104632,0.0000505079,-0.0000106980,-0.0000019443,0.0000249377,0.0000404728,0.0000464055,-0.0000028558,-0.0000037848,0.0000605716,0.0000246244,0.0000430967,-0.0000040990,0.0000285660,0.0000120808,0.0000394866,0.0000327062,-0.0000026865,0.0000038685,0.0000508812,0.0000259970,0.0000229602,0.0000580553,0.0000568547,0.0000151370,0.0000379859,0.0000320030,0.0000161422,0.0000346235,0.0000443637,0.0000110715,0.0000676576,0.0000132161,0.0000650422,0.0000497605,0.0000372582,0.0000049897,-0.0000072210,0.0000234951,0.0000168394,0.0000049855,-0.0000160656,0.0000391924,-0.0000218725,0.0000317584,0.0000134534,-0.0000070875,0.0000218039,0.0000108765,0.0000649232,0.0000058974,-0.0000069616,-0.0000239503,0.0000380745,-0.0000250045,0.0000222544,0.0000407268,0.0000369230,-0.0000009973,0.0000337405,0.0000366906,0.0000241594,0.0000119187,0.0000629708,0.0000078980,0.0000588125,0.0000207151,0.0000150549,0.0000377110,0.0000315555,0.0000481186,0.0000943890,0.0000644179,0.0000199510,0.0000885142,0.0001012216,0.0000120962,-0.0000016052,0.0000139531,0.0000481361,0.0000523439,0.0000181602,-0.0000230383,0.0000145081,0.0000031211,0.0000419411,0.0000403786,0.0000606158,0.0000215710,0.0000182233,-0.0000233655,0.0000267632,0.0000355886,0.0000399912,-0.0000141832,0.0000525230,0.0000431491,0.0000257991,0.0000574320
SSE,0.0000509016,0.0000076130,0.0000188791,0.0000026755,0.0000045428,-0.0000070884,-0.0000087632,-0.0000096405,0.0000098842,0.0000098339,0.0000057006,-0.0000105026,-0.0000606745,0.0000024545,-0.0000226074,0.0000050965,0.0000170029,-0.0000255475,0.0000034703,-0.0000129550,-0.0000114175,-0.0000058155,-0.0000122291,-0.0000063944,-0.0000099521,-0.0000067809,-0.0000391242,-0.0000212736,-0.0000027474,-0.0000137111,0.0000067870,-0.0000014385,0.0000085580,0.0000405822,0.0000165734,0.0000126629,-0.0000416503,0.0000070100,-0.0000148687,0.0000042431,0.0000063400,-0.0000276457,-0.0000074689,-0.0000322580,-0.0000045019,0.0000073216,-0.0000181446,0.0000093660,-0.0000085793,0.0000110063,-0.0000073533,0.0000024608,0.0000238866,-0.0000093025,-0.0000007976,-0.0000078885,0.0000173719,-0.0000426018,0.0000337230,0.0000037975,0.0000065175,0.0000165179,-0.0000314057,0.0000039919,0.0000033236,0.0000243444,0.0000191898,0.0000578218,0.0000813863,0.0000180654,0.0000020846,-0.0000178711,0.0000994630,0.0000383738,0.0000163335,0.0000107279,-0.0000194969,-0.0000022893,0.0000297941,-0.0000192367,-0.0000441432,-0.0000130112,-0.0000037555,0.0000121732,-0.0000157441,-0.0000144607,-0.0000139754,0.0000397186,0.0000051188,0.0000110727,-0.0000021401,0.0000456459,-0.0000418654,0.0000363651,0.0000098977,0.0000035815,0.0000119873,0.0000108123,0.0000177923,-0.0000080997,0.0000216080,0.0000217019,-0.0000052938,0.0000253108,0.0000163947,0.0000069151,0.0000339112,0.0000101537,0.0000155596,0.0000149020,-0.0000071944,-0.0000131120,0.0000079658,0.0000146241,0.0000311044,-0.0000014928,0.0000004958,0.0000044327,-0.0000011944,0.0000159776,0.0000136107,-0.0000117329,-0.0000138137,0.0000202968,0.0000427512,-0.0000175986,0.0000283233,0.0000250314,0.0000356281,0.0000949951,-0.0000089195,-0.0000365248,0.0000050797,-0.0000126734,-0.0000143505,0.0000086810,-0.0000237713,0.0000298476,0.0000152825,-0.0000017515,-0.0000056854,0.0000100290,0.0000009357,0.0000068646,0.0000262619,-0.0000064507,0.0000206588,0.0000067924,0.0000191796,0.0000200498,-0.0000157252,-0.0000426774,0.0000120962,0.0001335272,-0.0000143306,0.0000028329,0.0000167638,0.0000111452,0.0000612699,0.0000032162,0.0000118147,0.0000085553,0.0000084221,0.0000147201,0.0000258533,0.0000141290,0.0000516285,0.0000423437,0.0000240491,0.0000070302,0.0000007136,-0.0000249402,0.0000071578,0.0000149707,0.0000207071,-0.0000116060
